date,year,month,station_id,station_name,tmean,tmean_norm,tmean_z,precip_mm,precip_p95,delta_tmean_1d,signals,triggered_parameters,risk_points,severity
2012-05-10,2012,5,24959,Якутск,15.7,7.39,2.3,0.0,6.15,1.5,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2012-05-11,2012,5,24688,Оймякон,11.6,3.49,2.43,0.0,7.8,1.5999999999999996,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2012-05-15,2012,5,24343,Жиганск,5.9,2.98,0.6,16.0,10.12,0.7000000000000002,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-05-15,2012,5,30230,Киренск,17.5,7.85,2.76,0.0,8.6,7.800000000000001,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2012-05-17,2012,5,24688,Оймякон,12.0,4.88,2.41,0.0,5.6,2.0999999999999996,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2012-06-02,2012,6,24959,Якутск,22.7,15.08,2.05,0.0,8.1,1.5999999999999979,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2012-06-17,2012,6,30230,Киренск,18.8,17.58,0.39,35.9,20.15,-0.09999999999999787,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,экстремальная
2012-06-19,2012,6,24343,Жиганск,7.3,15.72,-1.73,17.1,13.62,-13.599999999999998,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-06-20,2012,6,24343,Жиганск,4.4,15.94,-2.37,18.9,14.46,-2.8999999999999995,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-07-07,2012,7,24688,Оймякон,9.3,15.81,-1.93,14.1,9.82,-1.0999999999999996,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-07-09,2012,7,24343,Жиганск,15.8,16.65,-0.2,25.7,20.8,-0.09999999999999964,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-07-15,2012,7,24688,Оймякон,23.8,16.35,2.24,0.0,12.72,5.600000000000001,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2012-07-19,2012,7,30230,Киренск,14.7,18.54,-1.38,19.6,19.32,1.299999999999999,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-07-21,2012,7,24343,Жиганск,16.6,16.49,0.03,24.5,23.63,-2.6999999999999993,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-07-22,2012,7,24266,Верхоянск,11.0,16.12,-1.16,13.5,12.44,-9.7,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-07-22,2012,7,30230,Киренск,16.7,18.57,-0.7,47.9,21.04,-0.1999999999999993,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,экстремальная
2012-07-26,2012,7,24343,Жиганск,23.3,15.98,2.0,0.0,23.9,1.6999999999999993,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2012-08-02,2012,8,24343,Жиганск,21.0,15.48,1.57,21.7,21.67,2.8000000000000007,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-08-04,2012,8,30230,Киренск,16.7,17.41,-0.25,29.0,18.12,-3.8000000000000007,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-08-06,2012,8,24688,Оймякон,9.5,13.09,-1.12,32.1,14.44,-1.9000000000000004,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,экстремальная
2012-08-07,2012,8,24688,Оймякон,7.2,12.96,-1.81,14.4,10.55,-2.3,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-08-11,2012,8,24944,Олёкминск,16.5,15.98,0.16,20.2,18.78,-0.10000000000000142,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-08-23,2012,8,24266,Верхоянск,7.0,11.07,-1.13,14.2,8.77,-1.4000000000000004,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-08-26,2012,8,24959,Якутск,9.2,13.39,-1.19,22.2,18.87,-2.6000000000000014,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-09-03,2012,9,24343,Жиганск,6.0,8.25,-0.65,16.9,15.58,0.2999999999999998,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-09-09,2012,9,24944,Олёкминск,9.0,7.88,0.36,27.8,11.84,-1.9000000000000004,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,экстремальная
2012-09-10,2012,9,24959,Якутск,11.8,8.0,1.25,13.0,10.98,0.9000000000000004,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-09-11,2012,9,30230,Киренск,12.1,7.99,1.32,14.1,8.98,5.3999999999999995,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,экстремальная
2012-09-23,2012,9,24266,Верхоянск,4.9,-0.13,1.56,0.0,6.4,10.4,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2012-09-26,2012,9,24343,Жиганск,6.6,0.56,2.01,8.4,7.38,1.2999999999999998,аномально тёплый день; экстремальные суточные осадки,tmean_z ≥ 2; precip_mm ≥ wet-day P95,3,умеренная
2012-09-26,2012,9,24944,Олёкминск,6.2,2.81,0.93,11.7,11.0,-1.2999999999999998,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-09-26,2012,9,24959,Якутск,9.3,2.41,2.07,1.7,5.74,3.9000000000000004,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2012-10-01,2012,10,30230,Киренск,7.5,2.67,1.53,0.0,6.3,0.40000000000000036,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2012-10-01,2012,10,24944,Олёкминск,6.9,1.32,1.61,0.5,7.48,0.6000000000000005,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2012-10-02,2012,10,24944,Олёкминск,6.7,1.11,1.61,0.0,7.47,-0.20000000000000018,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2012-10-07,2012,10,24688,Оймякон,-5.0,-7.19,0.48,9.0,3.96,-0.7000000000000002,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,экстремальная
2012-10-17,2012,10,24959,Якутск,-6.8,-6.17,-0.14,4.2,4.03,-0.5,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-10-18,2012,10,24944,Олёкминск,-8.1,-4.7,-0.73,5.3,3.9,0.5999999999999996,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-10-18,2012,10,24959,Якутск,-1.0,-6.71,1.29,7.7,3.75,5.8,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,экстремальная
2012-10-19,2012,10,24944,Олёкминск,-9.0,-5.14,-0.85,4.9,3.3,-0.9000000000000004,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-10-22,2012,10,30230,Киренск,-1.7,-3.21,0.3,3.8,5.15,9.3,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2012-10-29,2012,10,24688,Оймякон,-9.9,-22.45,1.79,0.0,3.31,16.6,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2012-10-30,2012,10,24688,Оймякон,-7.4,-23.11,2.24,0.0,3.7,2.5,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2012-10-31,2012,10,24959,Якутск,-7.6,-15.06,1.09,4.5,4.78,10.000000000000002,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2012-11-01,2012,11,24343,Жиганск,-3.2,-19.71,2.15,6.5,6.4,14.2,аномально тёплый день; экстремальные суточные осадки; резкое потепление за сутки,tmean_z ≥ 2; precip_mm ≥ wet-day P95; delta_tmean_1d ≥ 8°C,4,экстремальная
2012-11-01,2012,11,24944,Олёкминск,-11.8,-11.57,-0.03,3.1,3.74,9.3,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2012-11-04,2012,11,30230,Киренск,-11.3,-8.29,-0.41,5.1,4.77,2.3999999999999986,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-11-04,2012,11,24959,Якутск,-12.5,-18.27,0.85,4.9,4.74,6.5,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-11-05,2012,11,30230,Киренск,-3.1,-8.99,0.75,2.7,4.77,8.200000000000001,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2012-11-08,2012,11,24266,Верхоянск,-19.9,-29.2,1.25,0.4,2.56,9.0,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2012-11-10,2012,11,24944,Олёкминск,-14.5,-16.48,0.25,4.9,3.49,0.09999999999999964,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-11-18,2012,11,30230,Киренск,-9.4,-17.49,0.82,0.8,3.36,15.299999999999999,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2012-11-20,2012,11,24688,Оймякон,-31.0,-35.43,0.65,6.0,2.16,8.799999999999997,экстремальные суточные осадки; резкое потепление за сутки,precip_mm ≥ wet-day P95; delta_tmean_1d ≥ 8°C,3,экстремальная
2012-11-21,2012,11,24688,Оймякон,-24.3,-35.84,1.65,2.6,2.32,6.699999999999999,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-11-22,2012,11,30230,Киренск,-9.4,-19.26,0.99,3.2,3.21,9.700000000000001,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2012-11-28,2012,11,24944,Олёкминск,-26.4,-27.35,0.11,1.5,2.92,10.0,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2012-12-05,2012,12,24944,Олёкминск,-32.1,-29.45,-0.29,3.3,2.78,5.100000000000001,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-12-06,2012,12,24959,Якутск,-25.9,-34.94,1.72,0.0,2.3,9.100000000000001,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2012-12-15,2012,12,24266,Верхоянск,-26.6,-43.72,2.48,0.7,1.92,14.299999999999997,аномально тёплый день; резкое потепление за сутки,tmean_z ≥ 2; delta_tmean_1d ≥ 8°C,2,умеренная
2012-12-15,2012,12,24343,Жиганск,-31.4,-37.84,1.04,3.7,2.38,3.8000000000000043,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-12-16,2012,12,24343,Жиганск,-31.4,-37.97,1.04,3.8,2.41,0.0,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-12-16,2012,12,24266,Верхоянск,-23.2,-43.75,2.9,0.7,1.92,3.400000000000002,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2012-12-16,2012,12,24944,Олёкминск,-21.9,-31.83,1.19,0.6,1.8,10.300000000000004,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2012-12-18,2012,12,24266,Верхоянск,-25.0,-43.76,2.66,0.0,1.97,14.399999999999999,аномально тёплый день; резкое потепление за сутки,tmean_z ≥ 2; delta_tmean_1d ≥ 8°C,2,умеренная
2012-12-18,2012,12,24343,Жиганск,-29.0,-38.13,1.48,4.7,2.7,3.299999999999997,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,экстремальная
2012-12-19,2012,12,24959,Якутск,-31.1,-37.85,1.15,1.5,1.49,3.1000000000000014,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-12-19,2012,12,24266,Верхоянск,-24.8,-43.68,2.67,0.0,2.1,0.1999999999999993,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2012-12-23,2012,12,24266,Верхоянск,-35.8,-43.46,1.05,1.5,2.1,8.700000000000003,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2012-12-24,2012,12,24266,Верхоянск,-30.1,-43.48,1.86,2.1,2.1,5.699999999999996,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-12-25,2012,12,24688,Оймякон,-42.1,-45.98,0.61,3.3,2.25,12.699999999999996,экстремальные суточные осадки; резкое потепление за сутки,precip_mm ≥ wet-day P95; delta_tmean_1d ≥ 8°C,3,умеренная
2012-12-26,2012,12,24343,Жиганск,-34.9,-37.0,0.31,0.0,2.74,10.700000000000003,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2013-01-03,2013,1,30230,Киренск,-28.9,-25.31,-0.32,0.4,2.84,10.5,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2013-01-08,2013,1,30230,Киренск,-29.0,-25.91,-0.29,1.3,2.97,8.299999999999997,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2013-01-15,2013,1,30230,Киренск,-25.9,-27.66,0.17,0.6,2.53,10.100000000000001,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2013-01-17,2013,1,30230,Киренск,-17.7,-28.0,1.01,5.9,2.5,3.6000000000000014,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,экстремальная
2013-01-17,2013,1,24343,Жиганск,-38.7,-37.58,-0.16,0.9,3.08,8.099999999999994,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2013-01-18,2013,1,24944,Олёкминск,-25.9,-32.6,0.78,4.1,1.79,4.100000000000001,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,экстремальная
2013-01-18,2013,1,24343,Жиганск,-28.3,-37.43,1.33,3.1,3.78,10.400000000000002,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2013-01-24,2013,1,24688,Оймякон,-39.8,-45.45,0.87,0.7,1.39,10.300000000000004,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2013-01-25,2013,1,24266,Верхоянск,-38.3,-44.59,1.02,0.5,2.0,9.400000000000006,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2013-01-25,2013,1,30230,Киренск,-29.8,-26.3,-0.34,1.7,2.18,11.999999999999996,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2013-01-27,2013,1,30230,Киренск,-11.4,-25.91,1.44,4.7,2.17,14.200000000000001,экстремальные суточные осадки; резкое потепление за сутки,precip_mm ≥ wet-day P95; delta_tmean_1d ≥ 8°C,3,экстремальная
2013-02-08,2013,2,30230,Киренск,-26.3,-23.84,-0.26,0.5,2.8,12.7,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2013-02-09,2013,2,30230,Киренск,-17.8,-23.62,0.61,2.8,2.82,8.5,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2013-02-10,2013,2,24944,Олёкминск,-17.5,-27.9,1.31,2.5,2.5,8.100000000000001,экстремальные суточные осадки; резкое потепление за сутки,precip_mm ≥ wet-day P95; delta_tmean_1d ≥ 8°C,3,умеренная
